+ACI-Date+ACI-,+ACI-Open+ACI-,+ACI-High+ACI-,+ACI-Low+ACI-,+ACI-Close+ACI-,+ACI-Volume+ACI-,+ACI-Adj Close+ACI-
+ACI-25/07/2014+ACI-,96.849998,97.839996,96.639999,97.669998,43469000,95.55313
+ACI-25/08/2014+ACI-,101.790001,102.169998,101.279999,101.540001,40270000,99.83338
+ACI-25/08/2015+ACI-,111.110001,111.110001,103.5,103.739998,103601600,103.739998
+ACI-25/09/2012+ACI-,688.260025,692.780022,673.000023,673.540009,129697400,90.361651
+ACI-25/09/2013+ACI-,489.199982,489.639992,481.429977,481.530006,79239300,66.1409
+ACI-25/09/2014+ACI-,100.510002,100.709999,97.720001,97.870003,100092000,96.225065
+ACI-25/09/2015+ACI-,116.440002,116.690002,114.019997,114.709999,55842200,114.709999
+ACI-25/10/2012+ACI-,619.999985,621.999977,605.549988,609.539986,164081400,81.775453
+ACI-25/10/2013+ACI-,531.319984,533.229988,525.110016,525.960022,84448000,72.243617
+ACI-25/11/2013+ACI-,521.019989,525.86998,521.000015,523.739998,57327900,72.358687
+ACI-25/11/2014+ACI-,119.07,119.75,117.449997,117.599998,68840400,116.124813
+ACI-26/01/2015+ACI-,113.739998,114.360001,112.800003,113.099998,55615000,111.681261
+ACI-26/02/2013+ACI-,443.820011,451.540001,437.660004,448.970009,125374900,60.861251
+ACI-26/02/2014+ACI-,523.610008,525,515.599998,517.349998,69054300,71.903698
+ACI-26/02/2015+ACI-,128.789993,130.869995,126.610001,130.419998,91287500,129.292261
+ACI-26/03/2013+ACI-,465.440025,465.839981,460.530006,461.140007,73573500,62.510986
+ACI-26/03/2014+ACI-,546.520012,549.000015,538.860023,539.779991,74942000,75.021122
+ACI-26/03/2015+ACI-,122.760002,124.879997,122.599998,124.239998,47572900,123.165699
+ACI-26/04/2013+ACI-,409.809994,418.770012,408.250011,417.199989,191024400,56.554587
+ACI-26/05/2015+ACI-,132.600006,132.910004,129.119995,129.619995,70697600,129.035921
+ACI-26/06/2012+ACI-,571.329979,574.489998,567.329994,572.030022,69134100,76.415055
+ACI-26/06/2013+ACI-,403.900005,404.790012,395.660004,398.069992,91931000,54.318542
+ACI-26/06/2014+ACI-,90.370003,91.050003,89.800003,90.900002,32629000,88.929864
+ACI-26/06/2015+ACI-,127.669998,127.989998,126.510002,126.75,44066800,126.178858
+ACI-26/07/2012+ACI-,579.760025,580.399986,570.360023,574.88002,101658200,76.795774
+ACI-26/07/2013+ACI-,435.300003,441.040001,434.340008,440.990013,50038100,60.175183
+ACI-26/08/2013+ACI-,500.749992,510.199982,500.5,502.970016,82741400,69.085808
+ACI-26/08/2014+ACI-,101.419998,101.5,100.860001,100.889999,33152000,99.194303
+ACI-26/08/2015+ACI-,107.089996,109.889999,105.050003,109.690002,96774600,109.690002
+ACI-26/09/2012+ACI-,668.740005,672.690002,661.20002,665.179977,144125800,89.240075
+ACI-26/09/2013+ACI-,486.000015,488.56002,483.899994,486.219994,59305400,66.785097
+ACI-26/09/2014+ACI-,98.529999,100.75,98.400002,100.75,62370500,99.056657
+ACI-26/10/2012+ACI-,609.430023,614.000008,591.000015,603.999992,254608200,81.032212
+ACI-26/11/2012+ACI-,575.900017,589.999992,573.710007,589.530022,157644900,79.452167
+ACI-26/11/2013+ACI-,524.11998,536.140015,523.999977,533.399979,100345700,73.693287
+ACI-26/11/2014+ACI-,117.940002,119.099998,117.830002,119,40768300,117.507253
+ACI-26/12/2012+ACI-,519.000023,519.460007,511.120003,512.999992,75609100,69.138058
+ACI-26/12/2013+ACI-,568.099998,569.499977,563.379997,563.900009,51002000,77.907099
+ACI-26/12/2014+ACI-,112.099998,114.519997,112.010002,113.989998,33721000,112.560096
+ACI-27/01/2014+ACI-,550.07,554.799988,545.750008,550.500023,138719700,76.055789
+ACI-27/01/2015+ACI-,112.419998,112.480003,109.029999,109.139999,95568700,107.770937
+ACI-27/02/2013+ACI-,448.430023,452.439995,440.650005,444.569988,146837600,60.264795
+ACI-27/02/2014+ACI-,517.140007,528.780006,516.049995,527.670021,75470500,73.338022
+ACI-27/02/2015+ACI-,130,130.570007,128.240005,128.460007,62014800,127.349218
+ACI-27/03/2013+ACI-,456.460007,456.799988,450.729996,452.079987,82809300,61.282832
+ACI-27/03/2014+ACI-,540.019997,541.499977,535.120018,537.459991,55507900,74.698678
+ACI-27/03/2015+ACI-,124.57,124.699997,122.910004,123.25,39546200,122.184262
+ACI-27/04/2015+ACI-,132.309998,133.130005,131.149994,132.649994,96954200,131.502974
+ACI-27/05/2014+ACI-,615.879997,625.859985,615.630005,625.63002,87216500,87.438617
+ACI-27/05/2015+ACI-,130.339996,132.259995,130.050003,132.039993,45833200,131.445014
+ACI-27/06/2012+ACI-,575.000023,576.739983,571.920006,574.499985,50749300,76.745007
+ACI-27/06/2013+ACI-,399.249992,401.389988,393.540009,393.779987,84311500,53.733151
+ACI-27/06/2014+ACI-,90.82,92,90.769997,91.980003,64029000,89.986458
+ACI-27/07/2012+ACI-,575.01001,585.830017,571.590012,585.159988,100984100,78.169032
+ACI-27/07/2015+ACI-,123.089996,123.610001,122.120003,122.769997,44455500,122.216789
+ACI-27/08/2012+ACI-,679.989983,680.870003,673.540009,675.679977,106752100,90.648748
+ACI-27/08/2013+ACI-,498.000023,502.509979,486.299995,488.589981,106047200,67.110628
+ACI-27/08/2014+ACI-,101.019997,102.57,100.699997,102.129997,52369000,100.41346
+ACI-27/08/2015+ACI-,112.230003,113.239998,110.019997,112.919998,84616100,112.919998
+ACI-27/09/2012+ACI-,664.290024,682.170006,660.350014,681.32,148522500,91.405409
+ACI-27/09/2013+ACI-,483.779991,484.669998,480.720001,482.750008,57010100,66.308475
+ACI-27/10/2014+ACI-,104.849998,105.480003,104.699997,105.110001,34187700,103.343377
+ACI-27/11/2012+ACI-,589.549995,590.419975,580.100006,584.780006,133332500,78.811997
+ACI-27/11/2013+ACI-,536.310005,546,533.399979,545.959999,90862100,75.42855
+ACI-27/12/2012+ACI-,513.539978,516.25,504.659988,515.060013,113780100,69.415691
+ACI-27/12/2013+ACI-,563.820007,564.409981,559.500015,560.089989,56471100,77.380716
+ACI-28/01/2013+ACI-,437.829994,453.209999,435.859989,449.830002,196379400,60.624509
+ACI-28/01/2014+ACI-,508.760002,514.999985,502.070023,506.499977,266380800,69.976846
+ACI-28/01/2015+ACI-,117.629997,118.120003,115.309998,115.309998,146477100,113.863538
+ACI-28/02/2013+ACI-,444.050003,447.87001,441.400009,441.400009,80628800,59.835081
+ACI-28/02/2014+ACI-,529.079987,532.749977,522.119987,526.239975,92992200,73.139268
+ACI-28/03/2013+ACI-,449.820015,451.820007,441.619987,442.660011,110709900,60.005884
+ACI-28/03/2014+ACI-,538.319984,538.940025,534.249985,536.859978,50141000,74.615285
+ACI-28/04/2014+ACI-,572.800026,595.749977,572.54998,594.090019,167371400,82.569381
+ACI-28/04/2015+ACI-,134.460007,134.539993,129.570007,130.559998,118924000,129.43105
+ACI-28/05/2013+ACI-,449.900017,451.109978,440.85001,441.44001,96536300,60.236587
+ACI-28/05/2014+ACI-,626.019989,629.830009,623.779991,624.01001,78870400,87.212202
+ACI-28/05/2015+ACI-,131.860001,131.949997,131.100006,131.779999,30733300,131.186191
+ACI-28/06/2012+ACI-,571.670013,574,565.610008,569.04998,70709100,76.016964
+ACI-28/06/2013+ACI-,391.360012,400.269989,388.869995,396.53001,144629100,54.108404
+ACI-28/07/2014+ACI-,97.82,99.239998,97.550003,99.019997,55318000,96.873869
+ACI-28/07/2015+ACI-,123.379997,123.910004,122.550003,123.379997,33618100,122.824041
+ACI-28/08/2012+ACI-,674.979988,676.100014,670.669983,674.800011,66854200,90.530692
+ACI-28/08/2013+ACI-,486.000015,495.800026,486.000015,490.899994,76902000,67.427922
+ACI-28/08/2014+ACI-,101.589996,102.779999,101.559998,102.25,68460000,100.531446
+ACI-28/08/2015+ACI-,112.169998,113.309998,111.540001,113.290001,53164400,113.290001
+ACI-28/09/2012+ACI-,678.750008,681.110008,666.75,667.100021,133777700,89.497667
+ACI-28/09/2015+ACI-,113.849998,114.57,112.440002,112.440002,51723900,112.440002
+ACI-28/10/2013+ACI-,529.039986,530.999977,523.209999,529.880005,137610200,72.782049
+ACI-28/10/2014+ACI-,105.400002,106.739998,105.349998,106.739998,48060900,104.945978
+ACI-28/11/2012+ACI-,577.269981,585.800003,572.259987,582.940018,130216100,78.564018
+ACI-28/11/2014+ACI-,119.269997,119.400002,118.050003,118.93,24814400,117.438131
+ACI-28/12/2012+ACI-,510.290024,514.480026,508.119987,509.589981,88569600,68.678484
+ACI-29/01/2013+ACI-,458.5,460.200012,452.119987,458.269981,142789500,61.761983
+ACI-29/01/2014+ACI-,503.950012,507.37001,498.62001,500.749992,125702500,69.182442
+ACI-29/01/2015+ACI-,116.32,119.190002,115.559998,118.900002,84436400,117.408509
+ACI-29/04/2013+ACI-,420.449997,433.619991,420,430.119991,160081600,58.30599
+ACI-29/04/2014+ACI-,593.739998,595.979996,589.509995,592.329979,84344400,82.324762
+ACI-29/04/2015+ACI-,130.160004,131.589996,128.300003,128.639999,63386100,127.527654
+ACI-29/05/2012+ACI-,570.900009,574,565.309975,572.269974,95127200,76.447109
+ACI-29/05/2013+ACI-,440.000004,447.499989,439.39999,444.949997,82644100,60.715542
+ACI-29/05/2014+ACI-,627.849991,636.87001,627.769989,635.37999,94118500,88.801281
+ACI-29/05/2015+ACI-,131.229996,131.449997,129.899994,130.279999,50884500,129.69295
+ACI-29/06/2012+ACI-,577.999985,584.000015,574.249992,584.000015,105375200,78.014076
+ACI-29/06/2015+ACI-,125.459999,126.470001,124.480003,124.529999,49161400,123.96886
+ACI-29/07/2013+ACI-,440.799995,449.990005,440.200008,447.790009,62014400,61.103075
+ACI-29/07/2014+ACI-,99.330002,99.440002,98.25,98.379997,43143000,96.247741
+ACI-29/07/2015+ACI-,123.150002,123.5,122.269997,122.989998,37011700,122.435799
+ACI-29/08/2012+ACI-,675.250008,677.669983,672.600014,673.469994,50701700,90.352258
+ACI-29/08/2013+ACI-,491.650024,496.500015,491.130013,491.700012,59914400,67.537809
+ACI-29/08/2014+ACI-,102.860001,102.900002,102.199997,102.5,44595000,100.777244
+ACI-29/09/2014+ACI-,98.650002,100.440002,98.629997,100.110001,49766300,98.427414
+ACI-29/09/2015+ACI-,112.830002,113.510002,107.860001,109.059998,73135900,109.059998
+ACI-29/10/2013+ACI-,536.270004,539.249992,514.540001,516.680023,158951800,70.968956
+ACI-29/10/2014+ACI-,106.650002,107.370003,106.360001,107.339996,52687900,105.535893
+ACI-29/11/2012+ACI-,590.220024,594.250023,585.249977,589.359978,128674700,79.42925
+ACI-29/11/2013+ACI-,549.480026,558.330002,547.809975,556.069977,79531900,76.825321
+ACI-29/12/2014+ACI-,113.790001,114.769997,113.699997,113.910004,27598900,112.481106
+ACI-30/01/2013+ACI-,456.999992,462.600014,454.500015,456.830002,104288800,61.567914
+ACI-30/01/2014+ACI-,502.539993,506.499977,496.70002,499.779984,169625400,69.048427
+ACI-30/01/2015+ACI-,118.400002,120,116.849998,117.160004,83745500,115.690337
+ACI-30/03/2015+ACI-,124.050003,126.400002,124,126.370003,47099700,125.277286
+ACI-30/04/2013+ACI-,435.099998,445.250004,432.069996,442.779987,172884600,60.022147
+ACI-30/04/2014+ACI-,592.639999,599.430008,589.799988,590.089981,114160200,82.013437
+ACI-30/04/2015+ACI-,128.639999,128.639999,124.580002,125.150002,83195400,124.067834
+ACI-30/05/2012+ACI-,569.199997,579.98999,566.55999,579.169998,132357400,77.368854
+ACI-30/05/2013+ACI-,445.650013,454.500015,444.509987,451.580002,88379900,61.620237
+ACI-30/05/2014+ACI-,637.979996,644.169991,628.900002,633.000015,141005200,88.468654
+ACI-30/06/2014+ACI-,92.099998,93.730003,92.089996,92.93,49482300,90.915865
+ACI-30/06/2015+ACI-,125.57,126.120003,124.860001,125.43,44370700,124.864806
+ACI-30/07/2012+ACI-,590.920013,599.439995,587.820023,595.030014,94785600,79.487526
+ACI-30/07/2013+ACI-,449.959991,457.150009,449.229988,453.320015,77355600,61.85767
+ACI-30/07/2014+ACI-,98.440002,98.699997,97.669998,98.150002,33010000,96.02273
+ACI-30/07/2015+ACI-,122.32,122.57,121.709999,122.370003,33628300,121.818597
+ACI-30/08/2012+ACI-,670.640022,671.550003,662.849991,663.869987,75674900,89.064328
+ACI-30/08/2013+ACI-,491.999992,492.949974,486.5,487.220016,68074300,66.922456
+ACI-30/09/2013+ACI-,477.250015,481.659996,474.410004,476.749977,65039100,65.484336
+ACI-30/09/2014+ACI-,100.809998,101.540001,100.529999,100.75,55264100,99.056657
+ACI-30/10/2013+ACI-,519.610023,527.520004,517.020004,524.900024,88540900,72.09802
+ACI-30/10/2014+ACI-,106.959999,107.349998,105.900002,106.980003,40654800,105.18195
+ACI-30/11/2012+ACI-,586.789986,588.400009,582.679985,585.279991,97829900,78.879381
+ACI-30/12/2013+ACI-,557.460022,560.089989,552.319984,554.519981,63407400,76.611177
+ACI-30/12/2014+ACI-,113.639999,113.919998,112.110001,112.519997,29881500,111.108535
+ACI-31/01/2013+ACI-,456.980019,459.279991,454.980026,455.489998,79833600,61.387319
+ACI-31/01/2014+ACI-,495.179985,501.529984,493.549988,500.599976,116199300,69.161716
+ACI-31/03/2014+ACI-,539.230019,540.809975,535.930023,536.739975,42167300,74.598606
+ACI-31/03/2015+ACI-,126.089996,126.489998,124.360001,124.43,42090600,123.354058
+ACI-31/05/2012+ACI-,580.740021,581.499985,571.460022,577.730019,122918600,77.176494
+ACI-31/05/2013+ACI-,452.500023,457.100021,449.500008,449.730026,96075700,61.367799
+ACI-31/07/2012+ACI-,603.229988,611.699982,602.720016,610.759987,115581900,81.588826
+ACI-31/07/2013+ACI-,454.990013,457.339973,449.429993,452.529984,80739400,61.749867
+ACI-31/07/2014+ACI-,97.160004,97.449997,95.330002,95.599998,56843000,93.527995
+ACI-31/07/2015+ACI-,122.599998,122.639999,120.910004,121.300003,42885000,120.753419
+ACI-31/08/2012+ACI-,667.249985,668.599976,657.250023,665.240005,84580300,89.248128
+ACI-31/08/2015+ACI-,112.029999,114.529999,112,112.760002,56229300,112.760002
+ACI-31/10/2012+ACI-,594.879997,601.959999,587.70002,595.320007,127500800,79.867711
+ACI-31/10/2013+ACI-,525,527.48999,521.269981,522.699974,68924100,71.795831
+ACI-31/10/2014+ACI-,108.010002,108.040001,107.209999,108,44639300,106.184803
+ACI-31/12/2012+ACI-,510.529976,535.400024,509.000008,532.169991,164873100,71.721638
+ACI-31/12/2013+ACI-,554.170013,561.279976,554.000023,561.019997,55771100,77.509204
+ACI-31/12/2014+ACI-,112.82,113.129997,110.209999,110.379997,41403400,108.99538
