id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14,DGS10,USD/EUR,USD/JPY,VALUE,IC4WSA,GDP,UNRATE
515,6/3/2014,76.42,76.61,75.48,75.55,3396700,76.23,75.97,9.9781,61.5384615385,2.6,0.7345,102.09,103.34,310500.0,17270.0,6.1
516,6/4/2014,75.44,76.36,75.42,76.13,3678400,76.33,76.33,9.5265,69.2307692308,2.61,0.7346,102.4,103.27,310500.0,17270.0,6.1
517,6/5/2014,76.31,76.54,75.32,75.87,3663200,76.37,76.46,7.8324,61.5384615385,2.59,0.7345,102.64,103.17,310500.0,17270.0,6.1
518,6/6/2014,76.16,76.87,76.15,76.23,3318800,76.26,76.37,10.6181,61.5384615385,2.6,0.7348,102.53,103.32,310500.0,17270.0,6.1
519,6/9/2014,76.1,76.91,76.1,76.67,2514300,76.26,76.37,10.6213,69.2307692308,2.62,0.7329,102.46,105.09,315750.0,17270.0,6.1
520,6/10/2014,76.34,76.92,76.24,76.31,2575100,76.3,76.35,9.2406,61.5384615385,2.64,0.734,102.51,105.02,315750.0,17270.0,6.1
521,6/11/2014,75.67,75.8,74.9,75.14,4625000,76.21,76.17,-0.7781,53.8461538462,2.65,0.737,102.36,105.04,315750.0,17270.0,6.1
522,6/12/2014,75.19,75.44,74.58,74.77,3165300,75.99,75.99,-4.0797,46.1538461538,2.58,0.7388,102.15,107.2,315750.0,17270.0,6.1
523,6/13/2014,74.74,74.93,73.14,74.62,3856100,75.87,76.07,-10.4794,38.4615384615,2.6,0.7385,101.96,107.49,315750.0,17270.0,6.1
524,6/16/2014,74.81,75.3,74.4,74.55,3265700,75.66,75.95,-6.7006,38.4615384615,2.61,0.7381,101.99,107.52,312750.0,17270.0,6.1
525,6/17/2014,74.77,75.16,74.25,75.09,3061100,75.47,75.85,-6.2103,38.4615384615,2.66,0.7381,101.87,106.95,312750.0,17270.0,6.1
526,6/18/2014,75.24,76.36,74.72,76.21,4926100,75.31,75.62,0.5921,38.4615384615,2.61,0.7375,102.02,106.64,312750.0,17270.0,6.1
527,6/19/2014,76.43,76.45,75.21,75.64,2488800,75.24,75.26,-0.1088,38.4615384615,2.64,0.7375,102.16,107.08,312750.0,17270.0,6.1
528,6/20/2014,76.09,76.13,75.05,75.1,5692800,75.15,74.97,-3.3988,38.4615384615,2.63,0.7348,101.88,107.95,312750.0,17270.0,6.1
529,6/23/2014,75.1,75.61,74.4,75.45,4534600,75.14,74.97,-5.5573,38.4615384615,2.63,0.7352,102.06,106.83,314250.0,17270.0,6.1
530,6/24/2014,75.39,75.97,74.93,74.98,3808500,75.24,75.09,-3.7999,38.4615384615,2.59,0.7355,101.94,106.64,314250.0,17270.0,6.1
531,6/25/2014,75.03,76.54,75.03,76.47,3586100,75.29,75.26,2.5328,38.4615384615,2.57,0.735,101.94,107.04,314250.0,17270.0,6.1
532,6/26/2014,76.57,76.91,75.67,76.86,5261300,75.56,75.51,6.3781,38.4615384615,2.53,0.7343,101.87,106.49,314250.0,17270.0,6.1
533,6/27/2014,78.53,79.15,77.68,77.68,9069200,75.82,75.69,20.1351,46.1538461538,2.54,0.7342,101.73,106.46,314250.0,17270.0,6.1
534,6/30/2014,77.51,77.73,77.09,77.55,4267900,76.03,75.65,13.8797,46.1538461538,2.53,0.7325,101.4,106.07,314000.0,17270.0,6.1
535,7/1/2014,77.73,78.54,77.73,78.0,3564600,76.3,75.81,18.5016,53.8461538462,2.58,0.732,101.34,106.06,314000.0,17270.0,6.1
536,7/2/2014,78.06,78.41,77.69,77.79,2788600,76.71,76.21,16.7832,53.8461538462,2.64,0.7306,101.47,105.18,314000.0,17522.1,6.2
537,7/3/2014,77.53,78.62,77.0,78.45,2284300,77.05,76.61,16.5947,61.5384615385,2.65,0.7317,101.62,104.76,314000.0,17522.1,6.2
538,7/7/2014,78.0,78.83,77.94,78.65,2732400,77.54,77.25,19.9241,61.5384615385,2.63,0.7355,102.01,104.19,311500.0,17522.1,6.2
539,7/8/2014,78.31,78.41,77.07,77.67,4022200,77.85,77.6,12.7727,53.8461538462,2.58,0.7356,101.99,104.06,311500.0,17522.1,6.2
540,7/9/2014,77.78,78.77,77.69,78.69,3514400,77.97,77.88,18.098,61.5384615385,2.57,0.735,101.7,102.93,311500.0,17522.1,6.2
