id,Date,Open,High,Low,Close,Volume,SMA-8,WMA-12,cci-20,rsi-14,DGS10,USD/EUR,USD/JPY,VALUE,IC4WSA,GDP,UNRATE
75,8/29/2012,88.07,88.19,87.74,87.9,8377300,87.76,87.72,2.8549,38.4615384615,1.66,0.7984,78.57,95.5,373500.0,16227.9,8.0
76,8/30/2012,87.38,87.73,87.02,87.2,8915800,87.76,87.67,-16.0568,38.4615384615,1.63,0.7968,78.61,94.61,373500.0,16227.9,8.0
77,8/31/2012,87.61,87.85,87.14,87.3,14178800,87.72,87.73,-12.7778,38.4615384615,1.57,0.798,78.62,96.47,373500.0,16227.9,8.0
78,9/4/2012,87.33,87.46,86.52,87.12,10602900,87.66,87.71,-23.1218,38.4615384615,1.59,0.7949,78.29,95.34,373500.0,16227.9,7.8
79,9/5/2012,87.52,87.65,87.06,87.33,10113100,87.63,87.79,-13.3853,38.4615384615,1.6,0.7942,78.38,95.37,373500.0,16227.9,7.8
80,9/6/2012,87.89,89.25,87.85,88.99,15713500,87.53,87.66,21.8317,46.1538461538,1.68,0.796,78.4,95.58,373500.0,16227.9,7.8
81,9/7/2012,89.27,90.0,89.27,89.92,15623900,87.71,87.65,47.6462,53.8461538462,1.67,0.7927,78.6,96.41,373500.0,16227.9,7.8
82,9/10/2012,89.82,90.0,89.4,89.48,10750700,87.97,87.62,44.242,53.8461538462,1.68,0.7802,78.22,96.52,379250.0,16227.9,7.8
83,9/11/2012,89.75,89.95,89.55,89.62,9349400,88.19,87.69,45.6026,53.8461538462,1.7,0.7821,78.25,97.03,379250.0,16227.9,7.8
84,9/12/2012,89.63,89.9,89.41,89.55,9982900,88.54,88.03,42.538,53.8461538462,1.77,0.7811,78.04,97.02,379250.0,16227.9,7.8
85,9/13/2012,89.71,91.56,89.43,91.23,19870900,88.86,88.42,74.3491,53.8461538462,1.75,0.7763,77.85,98.3,379250.0,16227.9,7.8
86,9/14/2012,91.5,92.4,91.25,92.3,21388800,89.45,89.0,113.0338,61.5384615385,1.88,0.7739,77.65,98.94,379250.0,16227.9,7.8
87,9/17/2012,91.92,92.5,91.55,91.91,11893700,90.16,89.71,117.3471,53.8461538462,1.85,0.7616,78.37,96.51,382750.0,16227.9,7.8
88,9/18/2012,91.43,92.22,91.4,91.65,10950100,90.57,90.1,114.7068,53.8461538462,1.82,0.7622,78.46,95.25,382750.0,16227.9,7.8
89,9/19/2012,91.48,91.75,90.57,90.57,16302100,90.82,90.33,87.5177,53.8461538462,1.79,0.7647,78.65,91.97,382750.0,16227.9,7.8
90,9/20/2012,90.14,91.69,90.09,91.52,12238400,90.98,90.7,96.8633,53.8461538462,1.8,0.7664,78.72,92.14,382750.0,16227.9,7.8
91,9/21/2012,92.03,92.23,91.64,91.92,19599100,91.25,91.11,148.3342,61.5384615385,1.77,0.7701,78.26,92.64,382750.0,16227.9,7.8
92,9/24/2012,91.31,92.21,91.3,91.88,11023700,91.59,91.62,157.7267,53.8461538462,1.74,0.7703,78.14,91.68,382750.0,16227.9,7.8
93,9/25/2012,92.11,92.57,91.54,91.74,14035800,91.68,91.73,196.5165,46.1538461538,1.7,0.7731,78.01,91.07,382750.0,16227.9,7.8
94,9/26/2012,91.72,92.04,91.1,91.23,11616500,91.6,91.55,186.2322,38.4615384615,1.64,0.7733,77.81,89.92,382750.0,16227.9,7.8
95,9/27/2012,91.83,92.25,91.19,91.8,10632700,91.5,91.45,297.703,46.1538461538,1.66,0.7767,77.74,91.89,382750.0,16227.9,7.8
96,9/28/2012,91.48,91.65,90.93,91.45,12507600,91.52,91.42,523.4545,38.4615384615,1.65,0.7763,77.67,92.18,382750.0,16227.9,7.8
97,10/1/2012,91.79,92.5,91.6,91.8,10343500,91.65,91.69,1285.1331,46.1538461538,1.64,0.7776,77.91,92.44,383500.0,16297.3,7.8
98,10/2/2012,92.12,92.18,91.28,91.72,9507800,91.69,91.73,183.2472,38.4615384615,1.64,0.7772,77.96,91.88,383500.0,16297.3,7.8
99,10/3/2012,91.65,91.81,91.17,91.7,10328100,91.66,91.67,61.5214,30.7692307692,1.64,0.7744,78.08,88.19,383500.0,16297.3,7.8
100,10/4/2012,92.08,92.54,91.91,92.22,11507100,91.63,91.6,96.552,38.4615384615,1.7,0.7747,78.32,91.69,383500.0,16297.3,7.8
101,10/5/2012,92.59,93.0,92.23,92.55,9890100,91.7,91.59,98.6798,46.1538461538,1.75,0.7718,78.52,89.87,383500.0,16297.3,7.8
102,10/8/2012,92.15,92.87,92.04,92.68,8765200,91.89,91.76,69.7565,53.8461538462,,0.7669,78.65,89.43,372000.0,16297.3,7.8
103,10/9/2012,92.83,93.36,92.11,92.13,13799200,92.02,91.81,52.2087,46.1538461538,1.74,0.7702,78.4,92.42,372000.0,16297.3,7.8
104,10/10/2012,91.8,92.02,90.67,91.03,15332500,92.11,91.98,-27.6182,38.4615384615,1.72,0.7729,78.29,91.24,372000.0,16297.3,7.8
105,10/11/2012,91.57,91.88,91.17,91.17,9789900,92.0,92.03,-20.1643,46.1538461538,1.7,0.7766,78.25,92.19,372000.0,16297.3,7.8
106,10/12/2012,91.51,91.72,90.51,91.03,9943700,91.93,92.08,-35.4604,46.1538461538,1.69,0.7757,78.22,91.83,372000.0,16297.3,7.8
107,10/15/2012,91.35,91.69,90.54,91.51,10651100,91.83,92.12,-25.706,53.8461538462,1.7,0.7719,78.43,91.84,370250.0,16297.3,7.8
108,10/16/2012,91.89,92.48,91.8,92.38,9069300,91.73,91.99,27.5641,53.8461538462,1.75,0.7728,78.6,92.07,370250.0,16297.3,7.8
109,10/17/2012,92.62,93.54,92.61,93.39,10759100,91.7,91.78,72.6716,61.5384615385,1.83,0.769,78.84,92.04,370250.0,16297.3,7.8
110,10/18/2012,92.97,93.57,92.97,93.48,11815500,91.81,91.56,69.3509,61.5384615385,1.86,0.7628,78.78,92.0,370250.0,16297.3,7.8
111,10/19/2012,93.57,93.67,91.75,92.15,15928100,92.0,91.53,25.3157,61.5384615385,1.79,0.7633,79.18,90.0,370250.0,16297.3,7.8
112,10/22/2012,91.67,92.26,91.08,92.19,11445400,92.16,91.81,-6.4604,69.2307692308,1.83,0.7677,79.29,88.3,369000.0,16297.3,7.8
113,10/23/2012,91.13,91.38,90.01,90.18,14085500,92.3,92.1,-64.6042,61.5384615385,1.79,0.7663,79.63,86.65,369000.0,16297.3,7.8
114,10/24/2012,90.46,90.62,89.77,89.88,11332500,92.18,92.38,-84.2734,53.8461538462,1.8,0.768,79.86,85.39,369000.0,16297.3,7.8
115,10/25/2012,90.63,90.8,89.68,90.43,10387200,91.95,92.49,-75.0723,53.8461538462,1.86,0.7712,79.81,85.59,369000.0,16297.3,7.8
116,10/26/2012,90.56,91.07,90.01,90.62,11583000,91.67,92.32,-62.1253,61.5384615385,1.78,0.7706,80.08,85.84,369000.0,16297.3,7.8
117,10/31/2012,91.03,91.41,90.11,91.17,14848500,91.28,91.79,-44.141,69.2307692308,1.72,0.773,79.64,86.23,366000.0,16297.3,7.8
118,11/1/2012,90.25,91.67,90.2,91.6,15771900,90.95,91.15,-28.9898,69.2307692308,1.75,0.7708,79.72,87.05,366000.0,16297.3,7.7
119,11/2/2012,91.76,91.94,90.06,90.27,12742400,90.87,90.83,-50.8853,69.2307692308,1.75,0.772,80.01,84.9,366000.0,16297.3,7.7
120,11/5/2012,90.04,90.81,89.7,90.63,11222600,90.59,90.43,-72.4973,69.2307692308,1.72,0.7788,80.42,85.64,371250.0,16297.3,7.7
121,11/6/2012,90.86,92.05,90.73,91.61,12026500,90.66,90.55,0.226,69.2307692308,1.78,0.7809,80.34,88.62,371250.0,16297.3,7.7
122,11/7/2012,90.24,90.24,87.7,88.18,19423500,90.9,90.81,-193.0628,61.5384615385,1.68,0.7814,80.21,84.5,371250.0,16297.3,7.7
123,11/8/2012,88.27,88.43,87.03,87.07,13743000,90.58,90.85,-336.2918,53.8461538462,1.62,0.7809,80.11,85.07,371250.0,16297.3,7.7
124,11/9/2012,86.61,87.95,86.61,87.21,13407000,90.08,90.71,-469.0289,61.5384615385,1.61,0.7842,79.82,86.08,371250.0,16297.3,7.7
125,11/12/2012,87.27,87.69,86.95,87.32,9004300,89.51,90.3,-737.9289,61.5384615385,,0.7865,79.48,85.56,386250.0,16297.3,7.7
126,11/13/2012,86.75,87.99,86.44,86.47,12260300,88.9,89.62,-2128.4301,61.5384615385,1.59,0.7862,79.45,85.38,386250.0,16297.3,7.7
127,11/14/2012,86.75,87.11,85.88,86.07,14524100,88.36,89.14,-2514.1095,61.5384615385,1.59,0.7877,79.41,86.32,386250.0,16297.3,7.7
128,11/15/2012,86.09,86.56,85.37,86.14,13783600,87.7,88.41,-646.1096,61.5384615385,1.58,0.7856,79.84,85.45,386250.0,16297.3,7.7
129,11/16/2012,86.14,86.71,85.06,86.45,17405200,86.92,87.24,-301.8725,61.5384615385,1.58,0.784,80.8,86.62,386250.0,16297.3,7.7
130,11/19/2012,87.4,88.2,87.09,87.67,12911000,86.68,86.86,-93.308,61.5384615385,1.61,0.7846,81.29,89.05,394250.0,16297.3,7.7
131,11/20/2012,87.51,87.88,86.77,87.5,10288100,86.76,86.79,-76.8839,53.8461538462,1.66,0.7829,81.25,86.46,394250.0,16297.3,7.7
132,11/21/2012,87.81,88.02,87.48,88.01,13905300,86.8,86.68,-38.937,61.5384615385,1.69,0.7813,81.43,87.08,394250.0,16297.3,7.7
133,11/23/2012,88.25,89.09,88.01,89.09,11931000,86.9,86.58,2.2142,61.5384615385,1.7,0.7776,82.51,87.01,394250.0,16297.3,7.7
134,11/26/2012,88.32,88.63,88.03,88.62,16423600,87.28,86.78,-6.158,53.8461538462,1.66,0.7706,82.38,87.28,400250.0,16297.3,7.7
135,11/27/2012,88.4,88.54,87.24,87.35,11841600,87.64,87.17,-26.6463,53.8461538462,1.64,0.7714,82.21,86.81,400250.0,16297.3,7.7
136,11/28/2012,86.53,88.19,86.28,88.1,15959900,87.81,87.59,-25.9162,61.5384615385,1.63,0.7713,82.12,86.1,400250.0,16297.3,7.7
137,11/29/2012,88.37,88.69,87.63,88.12,11579100,88.05,87.99,-0.6744,61.5384615385,1.62,0.7737,81.9,87.64,400250.0,16297.3,7.7
138,11/30/2012,88.07,88.4,87.82,88.14,15522100,88.11,88.1,2.9732,61.5384615385,1.62,0.7712,82.1,88.54,400250.0,16297.3,7.7
139,12/3/2012,88.55,88.58,87.47,87.61,10937300,88.2,88.28,0.4263,61.5384615385,1.63,0.77,82.47,88.69,402750.0,16297.3,7.9
140,12/4/2012,87.38,87.97,87.19,87.19,11980000,88.15,88.31,-7.065,61.5384615385,1.62,0.7672,82.29,88.04,402750.0,16297.3,7.9
141,12/5/2012,87.27,88.27,87.1,87.73,12717800,87.88,88.01,3.8464,61.5384615385,1.6,0.765,82.01,87.36,402750.0,16297.3,7.9
142,12/6/2012,87.76,88.06,87.24,88.0,12077000,87.75,87.79,6.3778,61.5384615385,1.59,0.7637,82.16,85.47,402750.0,16297.3,7.9
143,12/7/2012,88.17,88.64,87.77,88.6,10603100,87.84,87.91,18.8998,61.5384615385,1.64,0.767,82.41,85.45,402750.0,16297.3,7.9
144,12/10/2012,88.58,88.95,88.24,88.41,11549400,87.91,87.87,22.4006,61.5384615385,1.63,0.7734,82.48,85.14,377000.0,16297.3,7.9
145,12/11/2012,88.61,89.49,88.4,88.99,12634600,87.95,87.83,31.3971,61.5384615385,1.66,0.7743,82.38,85.36,377000.0,16297.3,7.9
146,12/12/2012,89.09,90.37,88.91,89.45,14729500,88.08,87.81,44.9038,61.5384615385,1.72,0.7712,82.4,86.35,377000.0,16297.3,7.9
147,12/13/2012,89.16,89.45,88.27,88.58,12290300,88.34,87.99,22.5959,61.5384615385,1.74,0.7677,82.79,85.39,377000.0,16297.3,7.9
148,12/14/2012,88.0,88.45,87.92,88.08,13363600,88.54,88.33,3.27,61.5384615385,1.72,0.7649,83.45,86.32,377000.0,16297.3,7.9
149,12/17/2012,88.36,88.94,88.1,88.87,15672500,88.59,88.54,14.1712,61.5384615385,1.78,0.7595,83.54,86.71,365250.0,16297.3,7.9
150,12/18/2012,88.75,89.74,88.56,89.56,15396600,88.71,88.72,31.975,61.5384615385,1.84,0.7598,83.91,87.46,365250.0,16297.3,7.9
151,12/19/2012,89.54,89.61,88.38,88.44,15092500,88.85,88.78,15.8548,53.8461538462,1.82,0.7585,83.97,89.09,365250.0,16297.3,7.9
152,12/20/2012,88.38,88.94,87.98,88.89,15789000,88.85,88.89,8.2169,61.5384615385,1.81,0.7546,84.36,89.76,365250.0,16297.3,7.9
153,12/21/2012,87.66,88.6,87.01,87.23,33057000,88.84,88.86,-22.6746,61.5384615385,1.77,0.7556,84.19,88.2,365250.0,16297.3,7.9
154,12/24/2012,87.13,87.32,86.8,86.92,6385200,88.52,88.62,-38.9256,53.8461538462,1.79,0.7582,84.23,88.29,359500.0,16297.3,7.9
155,12/26/2012,87.21,87.68,86.57,87.07,10737800,88.28,88.55,-34.6892,53.8461538462,1.77,0.7582,84.76,90.71,359500.0,16297.3,7.9
156,12/27/2012,87.05,87.24,85.75,86.86,14258500,88.14,88.56,-47.8767,46.1538461538,1.74,0.7576,85.01,90.91,359500.0,16297.3,7.9
157,12/28/2012,86.1,86.29,85.07,85.1,13358700,87.85,88.31,-76.3184,46.1538461538,1.73,0.7551,85.8,90.66,359500.0,16297.3,7.9
158,12/31/2012,85.04,86.66,84.7,86.55,19810800,87.22,87.72,-55.6345,46.1538461538,1.78,0.7565,85.88,91.83,356000.0,16297.3,7.9
159,1/2/2013,87.79,88.72,87.24,88.71,16143700,86.95,87.35,8.139,46.1538461538,1.86,0.7577,86.61,93.14,356000.0,16440.7,8.0
160,1/3/2013,88.46,88.89,88.16,88.55,13268200,86.92,86.86,15.1886,46.1538461538,1.92,0.7555,87.02,92.97,356000.0,16440.7,8.0
161,1/4/2013,88.5,89.09,88.37,88.96,11427900,87.11,86.83,21.7151,53.8461538462,1.93,0.7615,87.12,93.12,356000.0,16440.7,8.0
162,1/7/2013,88.31,88.49,87.57,87.93,11799800,87.4,86.95,-1.4653,46.1538461538,1.92,0.7651,88.14,93.2,363250.0,16440.7,8.0
163,1/8/2013,87.82,88.48,87.29,88.48,14226400,87.52,87.06,1.1857,46.1538461538,1.89,0.7655,87.91,93.21,363250.0,16440.7,8.0
164,1/9/2013,88.4,88.54,87.75,88.14,10892200,87.75,87.28,3.6038,46.1538461538,1.88,0.763,87.42,93.08,363250.0,16440.7,8.0
165,1/10/2013,88.75,89.48,88.37,89.1,13099600,88.19,88.06,26.952,46.1538461538,1.91,0.7651,87.5,93.81,363250.0,16440.7,8.0
166,1/11/2013,88.97,89.71,88.86,89.61,11645600,88.55,88.56,38.1977,53.8461538462,1.89,0.7624,88.13,93.6,363250.0,16440.7,8.0
167,1/14/2013,89.46,89.75,89.32,89.58,9606700,88.68,88.55,42.0239,53.8461538462,1.89,0.7494,89.18,94.27,359250.0,16440.7,8.0
168,1/15/2013,89.18,89.61,89.0,89.53,9195400,88.83,88.62,36.5408,46.1538461538,1.86,0.7479,89.4,93.26,359250.0,16440.7,8.0
169,1/16/2013,89.16,89.48,89.07,89.47,9645000,88.91,88.61,35.051,46.1538461538,1.84,0.7489,88.94,94.28,359250.0,16440.7,8.0
